trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
21014951,2018-10-02 18:21:23,2018-10-02 18:25:39,2233,256.0,463,Clark St & Berwyn Ave,294.0,Broadway & Berwyn Ave,Subscriber,Male,1990.0
21014952,2018-10-02 18:21:27,2018-10-02 18:46:54,5963,"1,527.0",225,Halsted St & Dickens Ave,118.0,Sedgwick St & North Ave,Subscriber,Male,1972.0
21014953,2018-10-02 18:21:28,2018-10-02 18:29:47,719,499.0,268,Lake Shore Dr & North Blvd,176.0,Clark St & Elm St,Subscriber,Female,1993.0
21014954,2018-10-02 18:21:28,2018-10-02 19:36:21,5984,"4,493.0",178,State St & 19th St,413.0,Woodlawn Ave & Lake Park Ave,Customer,,
21014955,2018-10-02 18:21:30,2018-10-02 18:28:49,575,439.0,253,Winthrop Ave & Lawrence Ave,344.0,Ravenswood Ave & Lawrence Ave,Subscriber,Female,1958.0
21014957,2018-10-02 18:21:34,2018-10-02 18:29:47,6352,493.0,268,Lake Shore Dr & North Blvd,176.0,Clark St & Elm St,Subscriber,Male,1981.0
21014958,2018-10-02 18:21:33,2018-10-02 18:24:56,4470,203.0,185,Stave St & Armitage Ave,123.0,California Ave & Milwaukee Ave,Subscriber,Male,1982.0
21014959,2018-10-02 18:21:36,2018-10-02 18:41:22,3021,"1,186.0",118,Sedgwick St & North Ave,303.0,Broadway & Cornelia Ave,Subscriber,Female,1985.0
21014960,2018-10-02 18:21:37,2018-10-02 18:34:42,6389,785.0,4,Burnham Harbor,76.0,Lake Shore Dr & Monroe St,Subscriber,Male,1992.0
21014961,2018-10-02 18:21:41,2018-10-02 18:25:31,5492,230.0,142,McClurg Ct & Erie St,161.0,Rush St & Superior St,Subscriber,Male,1967.0
21014962,2018-10-02 18:21:42,2018-10-02 18:28:36,6036,414.0,305,Western Ave & Division St,61.0,Wood St & Milwaukee Ave,Subscriber,Female,1986.0
21014963,2018-10-02 18:21:46,2018-10-02 18:37:33,1711,947.0,59,Wabash Ave & Roosevelt Rd,255.0,Indiana Ave & Roosevelt Rd,Subscriber,Male,1963.0
21014964,2018-10-02 18:21:45,2018-10-02 18:52:38,2602,"1,853.0",77,Clinton St & Madison St,259.0,California Ave & Francis Pl,Subscriber,Male,1988.0
21014965,2018-10-02 18:21:51,2018-10-02 18:34:57,6417,786.0,329,Lake Shore Dr & Diversey Pkwy,639.0,Lakefront Trail & Wilson Ave,Subscriber,Female,1993.0
21014966,2018-10-02 18:21:55,2018-10-02 18:28:42,5770,407.0,143,Sedgwick St & Webster Ave,291.0,Wells St & Evergreen Ave,Subscriber,Male,1993.0
21014967,2018-10-02 18:21:56,2018-10-02 18:38:28,1208,992.0,206,Halsted St & Archer Ave,207.0,Emerald Ave & 28th St,Subscriber,Female,1979.0
21014968,2018-10-02 18:21:58,2018-10-02 18:28:56,6193,418.0,374,Western Ave & Walton St,213.0,Leavitt St & North Ave,Subscriber,Female,1983.0
21014969,2018-10-02 18:22:00,2018-10-02 18:25:16,4289,196.0,312,Clarendon Ave & Gordon Ter,231.0,Sheridan Rd & Montrose Ave,Subscriber,Male,1990.0
21014970,2018-10-02 18:22:01,2018-10-02 18:25:26,1253,205.0,56,Desplaines St & Kinzie St,84.0,Milwaukee Ave & Grand Ave,Subscriber,Male,1983.0
21014971,2018-10-02 18:22:06,2018-10-02 19:00:47,5683,"2,321.0",90,Millennium Park,332.0,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Female,1993.0
21014972,2018-10-02 18:22:10,2018-10-02 18:36:41,3663,871.0,196,Cityfront Plaza Dr & Pioneer Ct,86.0,Eckhart Park,Subscriber,Male,1970.0
21014974,2018-10-02 18:22:12,2018-10-02 18:27:16,3937,304.0,84,Milwaukee Ave & Grand Ave,181.0,LaSalle St & Illinois St,Subscriber,Male,1987.0
21014975,2018-10-02 18:22:13,2018-10-02 18:26:42,5800,269.0,61,Wood St & Milwaukee Ave,183.0,Damen Ave & Thomas St (Augusta Blvd),Subscriber,Female,1990.0
21014976,2018-10-02 18:22:13,2018-10-02 18:30:45,5486,512.0,300,Broadway & Barry Ave,303.0,Broadway & Cornelia Ave,Subscriber,Female,1996.0
21014977,2018-10-02 18:22:18,2018-10-02 18:36:23,879,845.0,283,LaSalle St & Jackson Blvd,176.0,Clark St & Elm St,Subscriber,Male,1993.0
21014978,2018-10-02 18:22:22,2018-10-02 18:32:53,1903,631.0,81,Daley Center Plaza,394.0,Clark St & 9th St (AMLI),Subscriber,Male,1995.0
21014979,2018-10-02 18:22:22,2018-10-02 18:26:44,283,262.0,303,Broadway & Cornelia Ave,296.0,Broadway & Belmont Ave,Subscriber,Female,1981.0
21014980,2018-10-02 18:22:24,2018-10-02 18:33:50,4524,686.0,283,LaSalle St & Jackson Blvd,47.0,State St & Kinzie St,Subscriber,Female,1989.0
21014981,2018-10-02 18:22:27,2018-10-02 18:31:07,1432,520.0,283,LaSalle St & Jackson Blvd,47.0,State St & Kinzie St,Subscriber,Male,1983.0
21014982,2018-10-02 18:22:33,2018-10-02 19:12:29,612,"2,996.0",35,Streeter Dr & Grand Ave,316.0,Damen Ave & Sunnyside Ave,Subscriber,Male,1988.0
21014983,2018-10-02 18:22:33,2018-10-02 18:38:05,6029,932.0,210,Ashland Ave & Division St,161.0,Rush St & Superior St,Subscriber,Male,1979.0
21014984,2018-10-02 18:22:35,2018-10-02 18:30:05,1530,450.0,133,Kingsbury St & Kinzie St,71.0,Morgan St & Lake St,Subscriber,Male,1986.0
21014985,2018-10-02 18:22:36,2018-10-02 18:43:15,4666,"1,239.0",88,Racine Ave & Randolph St,176.0,Clark St & Elm St,Subscriber,Male,1985.0
21014986,2018-10-02 18:22:38,2018-10-02 18:36:57,2492,859.0,192,Canal St & Adams St,14.0,Morgan St & 18th St,Subscriber,Male,1984.0
21014987,2018-10-02 18:22:39,2018-10-02 18:46:30,833,"1,431.0",181,LaSalle St & Illinois St,127.0,Lincoln Ave & Fullerton Ave,Subscriber,Female,1992.0
21014988,2018-10-02 18:22:41,2018-10-02 18:36:07,1130,806.0,364,Larrabee St & Oak St,16.0,Paulina Ave & North Ave,Subscriber,Male,1983.0
21014989,2018-10-02 18:22:45,2018-10-02 18:53:04,1480,"1,819.0",88,Racine Ave & Randolph St,94.0,Clark St & Armitage Ave,Subscriber,Male,1986.0
21014990,2018-10-02 18:22:48,2018-10-02 18:29:14,635,386.0,110,Dearborn St & Erie St,301.0,Clark St & Schiller St,Subscriber,Male,1984.0
21014991,2018-10-02 18:22:49,2018-10-02 18:33:40,6390,651.0,284,Michigan Ave & Jackson Blvd,72.0,Wabash Ave & 16th St,Subscriber,Male,1966.0
21014992,2018-10-02 18:22:50,2018-10-02 18:25:48,104,178.0,420,Ellis Ave & 55th St,418.0,Ellis Ave & 53rd St,Subscriber,Female,1989.0
21014993,2018-10-02 18:22:51,2018-10-02 18:30:54,716,483.0,60,Dayton St & North Ave,54.0,Ogden Ave & Chicago Ave,Subscriber,Male,1987.0
21014994,2018-10-02 18:22:52,2018-10-02 18:28:54,3455,362.0,113,Bissell St & Armitage Ave,94.0,Clark St & Armitage Ave,Subscriber,Male,1990.0
21014995,2018-10-02 18:22:53,2018-10-02 18:27:43,3424,290.0,296,Broadway & Belmont Ave,303.0,Broadway & Cornelia Ave,Subscriber,Female,1980.0
21014997,2018-10-02 18:22:53,2018-10-02 18:26:17,1866,204.0,156,Clark St & Wellington Ave,220.0,Clark St & Drummond Pl,Subscriber,Male,1992.0
21014998,2018-10-02 18:22:57,2018-10-02 18:31:28,6050,511.0,622,California Ave & Cortez St,69.0,Damen Ave & Pierce Ave,Subscriber,Female,1990.0
21014999,2018-10-02 18:22:58,2018-10-02 18:29:28,5347,390.0,77,Clinton St & Madison St,43.0,Michigan Ave & Washington St,Subscriber,Male,1975.0
21015000,2018-10-02 18:23:00,2018-10-02 18:44:52,4415,"1,312.0",81,Daley Center Plaza,34.0,Cannon Dr & Fullerton Ave,Subscriber,Male,1990.0
21015001,2018-10-02 18:23:00,2018-10-02 18:29:39,2868,399.0,402,Shields Ave & 31st St,262.0,Halsted St & 37th St,Subscriber,Male,1982.0
21015002,2018-10-02 18:23:01,2018-10-02 18:28:15,294,314.0,50,Clark St & Congress Pkwy,77.0,Clinton St & Madison St,Subscriber,Male,1969.0
21015003,2018-10-02 18:23:01,2018-10-02 18:28:31,4957,330.0,109,900 W Harrison St,282.0,Halsted St & Maxwell St,Subscriber,Male,1999.0
21015004,2018-10-02 18:23:04,2018-10-02 18:27:22,478,258.0,177,Theater on the Lake,324.0,Stockton Dr & Wrightwood Ave,Subscriber,Male,1989.0
21015005,2018-10-02 18:23:05,2018-10-02 18:38:27,1291,922.0,287,Franklin St & Monroe St,39.0,Wabash Ave & Adams St,Subscriber,Male,1992.0
21015006,2018-10-02 18:23:08,2018-10-02 18:47:45,1129,"1,477.0",134,Peoria St & Jackson Blvd,160.0,Campbell Ave & North Ave,Subscriber,Male,1989.0
21015007,2018-10-02 18:23:10,2018-10-02 18:27:56,1108,286.0,67,Sheffield Ave & Fullerton Ave,188.0,Greenview Ave & Fullerton Ave,Subscriber,Female,1993.0
21015008,2018-10-02 18:23:15,2018-10-02 18:39:37,2930,982.0,308,Seeley Ave & Roscoe St,114.0,Sheffield Ave & Waveland Ave,Customer,,
21015010,2018-10-02 18:23:20,2018-10-02 18:45:12,5759,"1,312.0",16,Paulina Ave & North Ave,114.0,Sheffield Ave & Waveland Ave,Subscriber,Male,1978.0
21015011,2018-10-02 18:23:21,2018-10-02 18:32:52,3947,571.0,300,Broadway & Barry Ave,114.0,Sheffield Ave & Waveland Ave,Subscriber,Female,1991.0
21015012,2018-10-02 18:23:22,2018-10-02 18:31:32,1851,490.0,332,Burling St (Halsted) & Diversey Pkwy (Temp),34.0,Cannon Dr & Fullerton Ave,Subscriber,Male,1981.0
21015013,2018-10-02 18:23:23,2018-10-02 18:29:15,1935,352.0,637,Wood St & Chicago Ave (*),637.0,Wood St & Chicago Ave (*),Subscriber,Male,1971.0
21015014,2018-10-02 18:23:23,2018-10-02 18:54:59,77,"1,896.0",295,Broadway & Argyle St,67.0,Sheffield Ave & Fullerton Ave,Subscriber,Male,1970.0
21015015,2018-10-02 18:23:27,2018-10-02 18:36:26,126,779.0,211,St. Clair St & Erie St,192.0,Canal St & Adams St,Subscriber,Male,1988.0
21015016,2018-10-02 18:23:27,2018-10-02 18:27:12,3378,225.0,115,Sheffield Ave & Wellington Ave,153.0,Southport Ave & Wellington Ave,Subscriber,Male,1992.0
21015017,2018-10-02 18:23:26,2018-10-02 18:30:42,3520,436.0,432,Clark St & Lunt Ave,522.0,Bosworth Ave & Howard St,Subscriber,Male,1982.0
21015018,2018-10-02 18:23:28,2018-10-02 19:11:51,4408,"2,903.0",622,California Ave & Cortez St,622.0,California Ave & Cortez St,Subscriber,Male,1963.0
21015019,2018-10-02 18:23:33,2018-10-02 18:29:27,5401,354.0,22,May St & Taylor St,109.0,900 W Harrison St,Subscriber,Male,1986.0
21015020,2018-10-02 18:23:34,2018-10-02 18:27:08,721,214.0,465,Marine Dr & Ainslie St,323.0,Sheridan Rd & Lawrence Ave,Subscriber,Male,1967.0
21015021,2018-10-02 18:23:37,2018-10-02 18:33:36,5987,599.0,182,Wells St & Elm St,133.0,Kingsbury St & Kinzie St,Subscriber,Male,1995.0
21015022,2018-10-02 18:23:38,2018-10-02 18:26:44,6416,186.0,60,Dayton St & North Ave,20.0,Sheffield Ave & Kingsbury St,Subscriber,Female,1985.0
21015023,2018-10-02 18:23:38,2018-10-02 18:32:43,4996,545.0,21,Aberdeen St & Jackson Blvd,73.0,Jefferson St & Monroe St,Subscriber,Male,1995.0
21015024,2018-10-02 18:23:37,2018-10-02 18:29:33,2740,356.0,474,Christiana Ave & Lawrence Ave,479.0,Drake Ave & Montrose Ave,Subscriber,Female,1970.0
21015025,2018-10-02 18:23:38,2018-10-02 18:37:34,5063,836.0,142,McClurg Ct & Erie St,77.0,Clinton St & Madison St,Subscriber,Female,1991.0
21015026,2018-10-02 18:23:42,2018-10-02 18:41:06,6312,"1,044.0",28,Larrabee St & Menomonee St,93.0,Sheffield Ave & Willow St,Subscriber,Male,1982.0
21015027,2018-10-02 18:23:43,2018-10-02 18:49:30,3396,"1,547.0",258,Logan Blvd & Elston Ave,192.0,Canal St & Adams St,Subscriber,Male,1970.0
21015028,2018-10-02 18:23:43,2018-10-02 18:34:07,4211,624.0,24,Fairbanks Ct & Grand Ave,91.0,Clinton St & Washington Blvd,Subscriber,Male,1986.0
21015030,2018-10-02 18:23:44,2018-10-02 18:29:15,3233,331.0,294,Broadway & Berwyn Ave,460.0,Clark St & Bryn Mawr Ave,Subscriber,Male,1989.0
21015031,2018-10-02 18:23:50,2018-10-02 18:41:05,4679,"1,035.0",26,McClurg Ct & Illinois St,346.0,Ada St & Washington Blvd,Subscriber,Male,1961.0
21015032,2018-10-02 18:23:52,2018-10-02 18:28:19,5230,267.0,331,Halsted St & Clybourn Ave (*),364.0,Larrabee St & Oak St,Subscriber,Male,1991.0
21015034,2018-10-02 18:23:57,2018-10-02 18:35:03,2849,666.0,295,Broadway & Argyle St,245.0,Clarendon Ave & Junior Ter,Subscriber,Male,1989.0
21015035,2018-10-02 18:23:59,2018-10-02 18:32:52,185,533.0,301,Clark St & Schiller St,144.0,Larrabee St & Webster Ave,Subscriber,Male,1970.0
21015036,2018-10-02 18:23:59,2018-10-02 18:40:28,143,989.0,289,Wells St & Concord Ln,16.0,Paulina Ave & North Ave,Subscriber,Female,1992.0
21015037,2018-10-02 18:24:02,2018-10-02 18:30:39,914,397.0,148,State St & 33rd St,237.0,MLK Jr Dr & 29th St,Subscriber,Male,1993.0
21015038,2018-10-02 18:24:05,2018-10-02 18:36:10,2950,725.0,283,LaSalle St & Jackson Blvd,72.0,Wabash Ave & 16th St,Subscriber,Female,1986.0
21015039,2018-10-02 18:24:05,2018-10-02 18:30:45,2362,400.0,212,Wells St & Hubbard St,174.0,Canal St & Madison St,Subscriber,Male,1981.0
21015040,2018-10-02 18:24:08,2018-10-02 18:30:12,3101,364.0,77,Clinton St & Madison St,81.0,Daley Center Plaza,Subscriber,Male,1992.0
21015041,2018-10-02 18:24:01,2018-10-02 18:33:53,511,592.0,199,Wabash Ave & Grand Ave,52.0,Michigan Ave & Lake St,Subscriber,Female,1989.0
21015042,2018-10-02 18:24:13,2018-10-02 18:31:17,6360,424.0,227,Southport Ave & Waveland Ave,234.0,Clark St & Montrose Ave,Subscriber,Male,1982.0
21015043,2018-10-02 18:24:15,2018-10-02 18:26:27,212,132.0,143,Sedgwick St & Webster Ave,144.0,Larrabee St & Webster Ave,Subscriber,Male,1996.0
21015044,2018-10-02 18:24:13,2018-10-02 18:31:16,6411,423.0,311,Leavitt St & Lawrence Ave,326.0,Clark St & Leland Ave,Subscriber,Female,1984.0
21015045,2018-10-02 18:24:18,2018-10-02 18:26:53,5304,155.0,77,Clinton St & Madison St,66.0,Clinton St & Lake St,Subscriber,Male,1987.0
21015046,2018-10-02 18:24:19,2018-10-02 18:35:39,5932,680.0,30,Ashland Ave & Augusta Blvd,38.0,Clark St & Lake St,Subscriber,Male,1980.0
21015048,2018-10-02 18:24:23,2018-10-02 18:29:52,1616,329.0,272,Indiana Ave & 31st St,237.0,MLK Jr Dr & 29th St,Subscriber,Male,1992.0
21015049,2018-10-02 18:24:25,2018-10-02 18:35:03,4621,638.0,60,Dayton St & North Ave,302.0,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1970.0
21015050,2018-10-02 18:24:24,2018-10-02 18:35:10,626,646.0,310,Damen Ave & Charleston St,190.0,Southport Ave & Wrightwood Ave,Subscriber,Male,1981.0
21015051,2018-10-02 18:24:23,2018-10-02 18:42:44,1404,"1,101.0",283,LaSalle St & Jackson Blvd,141.0,Clark St & Lincoln Ave,Subscriber,Male,1992.0
21015052,2018-10-02 18:24:27,2018-10-02 18:36:24,1466,717.0,29,Noble St & Milwaukee Ave,158.0,Milwaukee Ave & Wabansia Ave,Subscriber,Female,1992.0
21015053,2018-10-02 18:24:30,2018-10-02 18:33:21,537,531.0,301,Clark St & Schiller St,176.0,Clark St & Elm St,Subscriber,Male,1993.0
21015054,2018-10-02 18:24:31,2018-10-02 18:34:41,3938,610.0,323,Sheridan Rd & Lawrence Ave,242.0,Damen Ave & Leland Ave,Subscriber,Male,1970.0
21015055,2018-10-02 18:24:31,2018-10-02 18:34:55,1882,624.0,323,Sheridan Rd & Lawrence Ave,242.0,Damen Ave & Leland Ave,Subscriber,Male,1966.0
21015057,2018-10-02 18:24:38,2018-10-02 18:32:57,4270,499.0,81,Daley Center Plaza,41.0,Federal St & Polk St,Subscriber,Male,1977.0
21015058,2018-10-02 18:24:36,2018-10-02 18:57:16,5557,"1,960.0",74,Kingsbury St & Erie St,171.0,May St & Cullerton St,Subscriber,Male,1985.0
21015060,2018-10-02 18:24:40,2018-10-02 19:00:36,1879,"2,156.0",90,Millennium Park,117.0,Wilton Ave & Belmont Ave,Subscriber,Male,1982.0
21015061,2018-10-02 18:24:48,2018-10-02 18:51:05,6228,"1,577.0",434,Ogden Ave & Roosevelt Rd,434.0,Ogden Ave & Roosevelt Rd,Subscriber,Male,1995.0
21015062,2018-10-02 18:24:50,2018-10-02 18:29:20,2147,270.0,210,Ashland Ave & Division St,183.0,Damen Ave & Thomas St (Augusta Blvd),Subscriber,Male,1992.0
21015063,2018-10-02 18:24:52,2018-10-02 18:53:03,2720,"1,691.0",192,Canal St & Adams St,219.0,Damen Ave & Cortland St,Subscriber,Female,1980.0
21015065,2018-10-02 18:24:53,2018-10-02 18:38:27,549,814.0,26,McClurg Ct & Illinois St,255.0,Indiana Ave & Roosevelt Rd,Subscriber,Male,1972.0
21015066,2018-10-02 18:24:54,2018-10-02 18:34:03,563,549.0,332,Burling St (Halsted) & Diversey Pkwy (Temp),114.0,Sheffield Ave & Waveland Ave,Subscriber,Male,1993.0
21015067,2018-10-02 18:24:54,2018-10-02 18:54:23,2750,"1,769.0",434,Ogden Ave & Roosevelt Rd,434.0,Ogden Ave & Roosevelt Rd,Subscriber,Male,1995.0
21015069,2018-10-02 18:24:57,2018-10-02 18:40:03,4331,906.0,401,Shields Ave & 28th Pl,402.0,Shields Ave & 31st St,Customer,,
21015070,2018-10-02 18:24:59,2018-10-02 18:36:51,6241,712.0,106,State St & Pearson St,50.0,Clark St & Congress Pkwy,Subscriber,Male,1968.0
21015071,2018-10-02 18:25:01,2018-10-02 18:32:33,3812,452.0,331,Halsted St & Clybourn Ave (*),127.0,Lincoln Ave & Fullerton Ave,Subscriber,Male,1994.0
21015072,2018-10-02 18:25:00,2018-10-02 18:51:37,3696,"1,597.0",173,Mies van der Rohe Way & Chicago Ave,152.0,Lincoln Ave & Diversey Pkwy,Subscriber,Male,1986.0
21015073,2018-10-02 18:25:04,2018-10-02 18:29:08,1476,244.0,98,LaSalle St & Washington St,174.0,Canal St & Madison St,Subscriber,Male,1960.0
21015074,2018-10-02 18:25:08,2018-10-02 19:08:35,602,"2,607.0",324,Stockton Dr & Wrightwood Ave,49.0,Dearborn St & Monroe St,Subscriber,Male,1985.0
21015075,2018-10-02 18:25:09,2018-10-02 19:00:44,2442,"2,135.0",287,Franklin St & Monroe St,172.0,Rush St & Cedar St,Subscriber,Male,1993.0
21015076,2018-10-02 18:25:10,2018-10-02 18:57:38,4182,"1,948.0",85,Michigan Ave & Oak St,465.0,Marine Dr & Ainslie St,Subscriber,Male,1990.0
21015077,2018-10-02 18:25:11,2018-10-02 18:52:25,159,"1,634.0",636,Orleans St & Hubbard St (*),69.0,Damen Ave & Pierce Ave,Subscriber,Male,1987.0
21015079,2018-10-02 18:25:18,2018-10-02 18:38:38,6406,800.0,289,Wells St & Concord Ln,56.0,Desplaines St & Kinzie St,Subscriber,Male,1985.0
21015080,2018-10-02 18:25:19,2018-10-02 18:50:05,3824,"1,486.0",125,Rush St & Hubbard St,157.0,Lake Shore Dr & Wellington Ave,Subscriber,Female,1993.0
21015081,2018-10-02 18:25:11,2018-10-02 18:32:00,2765,409.0,417,Cornell Ave & Hyde Park Blvd,425.0,Harper Ave & 59th St,Subscriber,Male,1989.0
21015082,2018-10-02 18:25:21,2018-10-02 18:31:27,4723,366.0,343,Racine Ave & Wrightwood Ave,340.0,Clark St & Wrightwood Ave,Subscriber,Male,1988.0
21015083,2018-10-02 18:24:56,2018-10-02 18:32:24,6284,448.0,156,Clark St & Wellington Ave,256.0,Broadway & Sheridan Rd,Subscriber,Male,1972.0
21015084,2018-10-02 18:25:23,2018-10-02 18:31:52,1647,389.0,138,Clybourn Ave & Division St,288.0,Larrabee St & Armitage Ave,Subscriber,Male,1992.0
21015085,2018-10-02 18:25:24,2018-10-02 18:54:21,3136,"1,737.0",192,Canal St & Adams St,313.0,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1991.0
21015086,2018-10-02 18:25:23,2018-10-02 19:08:35,5975,"2,592.0",324,Stockton Dr & Wrightwood Ave,49.0,Dearborn St & Monroe St,Subscriber,Female,1996.0
21015087,2018-10-02 18:25:24,2018-10-02 18:30:44,1009,320.0,94,Clark St & Armitage Ave,127.0,Lincoln Ave & Fullerton Ave,Subscriber,Male,1994.0
21015088,2018-10-02 18:25:26,2018-10-02 18:28:58,3686,212.0,74,Kingsbury St & Erie St,364.0,Larrabee St & Oak St,Subscriber,Male,1989.0
21015089,2018-10-02 18:25:27,2018-10-02 18:31:57,4695,390.0,205,Paulina St & 18th St,15.0,Racine Ave & 18th St,Subscriber,Male,1988.0
21015091,2018-10-02 18:25:37,2018-10-02 18:47:52,4977,"1,335.0",81,Daley Center Plaza,157.0,Lake Shore Dr & Wellington Ave,Subscriber,Male,1980.0
21015092,2018-10-02 18:25:38,2018-10-02 18:46:48,3871,"1,270.0",180,Ritchie Ct & Banks St,220.0,Clark St & Drummond Pl,Subscriber,Male,1982.0
21015093,2018-10-02 18:25:39,2018-10-02 18:49:10,311,"1,411.0",72,Wabash Ave & 16th St,133.0,Kingsbury St & Kinzie St,Subscriber,Male,1962.0
21015094,2018-10-02 18:25:45,2018-10-02 18:33:38,4208,473.0,91,Clinton St & Washington Blvd,71.0,Morgan St & Lake St,Subscriber,Male,1978.0
21015095,2018-10-02 18:25:50,2018-10-02 18:58:16,6092,"1,946.0",176,Clark St & Elm St,68.0,Clinton St & Tilden St,Subscriber,Male,1961.0
21015096,2018-10-02 18:25:49,2018-10-02 18:31:31,2744,342.0,240,Sheridan Rd & Irving Park Rd,318.0,Southport Ave & Irving Park Rd,Subscriber,Male,1992.0
21015097,2018-10-02 18:25:51,2018-10-02 18:50:03,2401,"1,452.0",173,Mies van der Rohe Way & Chicago Ave,342.0,Wolcott Ave & Polk St,Subscriber,Female,1990.0
21015098,2018-10-02 18:25:53,2018-10-02 18:37:57,6458,724.0,114,Sheffield Ave & Waveland Ave,493.0,Western Ave & Roscoe St,Subscriber,Male,1982.0
21015099,2018-10-02 18:25:58,2018-10-02 18:40:39,5992,881.0,107,Desplaines St & Jackson Blvd,59.0,Wabash Ave & Roosevelt Rd,Subscriber,Female,1986.0
21015100,2018-10-02 18:26:01,2018-10-02 18:27:03,1936,62.0,81,Daley Center Plaza,81.0,Daley Center Plaza,Subscriber,Male,1975.0
21015101,2018-10-02 18:26:00,2018-10-02 18:35:20,338,560.0,349,Halsted St & Wrightwood Ave,114.0,Sheffield Ave & Waveland Ave,Subscriber,Male,1994.0
21015102,2018-10-02 18:26:00,2018-10-02 18:33:42,4420,462.0,125,Rush St & Hubbard St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1973.0
21015104,2018-10-02 18:26:03,2018-10-02 18:32:39,1714,396.0,90,Millennium Park,77.0,Clinton St & Madison St,Subscriber,Male,1969.0
21015105,2018-10-02 18:26:02,2018-10-02 18:34:27,5236,505.0,350,Ashland Ave & Chicago Ave,16.0,Paulina Ave & North Ave,Subscriber,Male,1992.0
21015106,2018-10-02 18:26:05,2018-10-02 18:57:26,585,"1,881.0",283,LaSalle St & Jackson Blvd,334.0,Lake Shore Dr & Belmont Ave,Subscriber,Male,1990.0
21015107,2018-10-02 18:26:06,2018-10-02 18:28:29,221,143.0,240,Sheridan Rd & Irving Park Rd,256.0,Broadway & Sheridan Rd,Subscriber,Male,1986.0
21015109,2018-10-02 18:26:05,2018-10-02 18:40:44,5938,879.0,188,Greenview Ave & Fullerton Ave,23.0,Orleans St & Elm St (*),Subscriber,Female,1972.0
21015110,2018-10-02 18:26:11,2018-10-02 18:52:08,5689,"1,557.0",268,Lake Shore Dr & North Blvd,114.0,Sheffield Ave & Waveland Ave,Subscriber,Female,1955.0
21015111,2018-10-02 18:26:11,2018-10-02 18:34:29,4161,498.0,89,Financial Pl & Congress Pkwy (Temp),72.0,Wabash Ave & 16th St,Subscriber,Male,1986.0
21015114,2018-10-02 18:26:14,2018-10-02 18:36:35,2476,621.0,26,McClurg Ct & Illinois St,74.0,Kingsbury St & Erie St,Subscriber,Male,1972.0
21015115,2018-10-02 18:26:16,2018-10-02 18:37:52,472,696.0,52,Michigan Ave & Lake St,31.0,Franklin St & Chicago Ave,Subscriber,Female,1985.0
21015116,2018-10-02 18:26:17,2018-10-02 18:41:22,3867,905.0,286,Franklin St & Quincy St,24.0,Fairbanks Ct & Grand Ave,Subscriber,Male,1991.0
21015117,2018-10-02 18:26:19,2018-10-02 18:42:41,3451,982.0,192,Canal St & Adams St,176.0,Clark St & Elm St,Subscriber,Male,1988.0
21015118,2018-10-02 18:26:18,2018-10-02 18:30:51,396,273.0,44,State St & Randolph St,195.0,Columbus Dr & Randolph St,Subscriber,Male,1987.0
21015119,2018-10-02 18:26:20,2018-10-02 18:46:31,3195,"1,211.0",126,Clark St & North Ave,334.0,Lake Shore Dr & Belmont Ave,Subscriber,Male,1992.0
21015120,2018-10-02 18:26:22,2018-10-02 18:32:21,6311,359.0,229,Southport Ave & Roscoe St,292.0,Southport Ave & Clark St,Subscriber,Male,1972.0
